user_name,score,date,text,sentiment,time
Gadyego Matos,1,12/06/2024,"Em menos de 1 mes de uso nunca ""NUNCA"" na minha vida usei um app taum ruim , instavel e mal feito como a ton. Estou pedindo o estorno do meu valor da maquina e a devolução da mesma. O app é taum feito nas cochas que não tem uma proteção simples como leitor digital ou facial para entrar. Se quer ter algum tipo de segurança tem q sair do app toda vez que terminar de usar. Caso contrario se perder o celular o app fica aberto e sem segurança, tua grana vai pra cobta do ladrão. NOTA ZERO!",-0.99,15.3
Silviane Nabor,5,12/06/2024,bom estou começando agora ...creio que vai dar certo,0.4,3.004
Antenor Matos,1,12/06/2024,"Serviço de péssima Qualidade! Quando você faz os primeiros acessos é uma maravilha, depois que você arrecada dinheiro e se precisar reinstalar o app ele simplesmente não reconhece sua face e assim eles predem seu dinheiro. Podem pesquisar são várias a denúncias sobre isso na Internet. Quando você busca o suporte eles te enrolam e nunca resolvem nada. Não recomendo nem ao meu pior inimigo Horrível Na caiam nessa!",-0.99,12.618
Ironildo Severino,5,12/06/2024,muita boa,0.99,1.955
Fran Moraes,5,12/06/2024,Preciso de um cartão,0.8,2.175
Junior Xavier,1,12/06/2024,"Péssimo app, lento, demora muito ara abrir as informacoes da conta, poderia usar ele como banco principal mais pela demora não compensa, pra abrir o saldo já demora uma eternidade.",-0.83,6.429
Kassia Gonçalves,5,12/06/2024,Satisfeita com a Ton,0.8,2.153
Tamilles Miranda,5,12/06/2024,bom mesmo,0.8,1.773
Carina Rodrigues da silva,5,12/06/2024,ótima maquininha,0.8,1.986
Elanilde Rodrigues,5,12/06/2024,apesar de demorar entrar no aplicativo mas tou gostando,0.4,2.927
Sheila Believer,1,12/06/2024,"Olha por enquanto não indico pra ninguém,comprei minha ton a quase 15 dias,não me enviaram ela ainda, pq no app ainda estão analisando meu dados e por isso não consigo concluir finalizar abertura da minha conta...to perdendo vendas sem a maquininha,soubesse tinha comprado de outra.",-0.67,9.482
Patricia Pires,5,12/06/2024,como faço para receber o saldo,0.5,2.208
Jose Mario,5,12/06/2024,Bom,0.8,1.723
Sandra Casttro,5,12/06/2024,ótima,0.8,1.767
Douglas Silva,5,12/06/2024,ton sempre será 5 estrelas,0.8,2.318
Rosinete Vieira,5,12/06/2024,ótimo 👍,0.9,1.943
Francisco Adomiran P. Bastos,5,12/06/2024,Excelente máquina! Top rápida e super confiável,0.9,2.913
Aldelice Bispo da Silva,5,12/06/2024,Muito bom esse app,0.9,2.057
Maria Tanta,5,12/06/2024,muito boa uso e recomendo.,0.9,2.403
TATYNHA S.OLIVEIRA,5,11/06/2024,MUITO EFICAZ E RÁPIDO,0.8,2.656
jacyra oliveira,1,11/06/2024,Não consigo criar conta. Já tentei de tudo só da erro,-0.5,3.333
Rosana Souza,5,11/06/2024,muito boa,0.99,1.764
Michelle rodrigues,5,11/06/2024,super recomendo,0.9,1.714
Junior,5,11/06/2024,Muito bom o app o problema e q poderia ter uma versão lite e uma pergunta a conta e gratis? Pode usar sem medo?,0.89,4.989
Giulia Martins,2,11/06/2024,No começo estava tudo bem porém agora não estou conseguindo usar o Tan Ton está dando erro.,-0.7,4.056
Walter pereira,5,11/06/2024,melhor aplicativo,0.8,1.978
Roseli Marques,5,11/06/2024,Ótimo. Surreal,0.5,2.18
Maria Aparecida,1,11/06/2024,"Preciso entrar em contato com um atendente e nem um deles me responde, paguei quase 400 reais na maquininha o app nem se fala, tudo ao contrario do que esperava",-0.93,6.483
Eliane Apa.Santos,5,11/06/2024,top demais as máquinas do TON,-0.8,2.762
Aristelia Silva,5,11/06/2024,Maravilhosa eu super indico todas meninas e meninos,0.9,3.019
Arlinda Paiva,5,11/06/2024,vender a ton é dar é ganhar ao mesmo tempo. você dar a oportunidade da pessoa indicada compra uma maquininha de qualidade e você ganha novas oportunidades de ter uma renda extra.,0.5,6.215
Paulo José da Silva José,5,11/06/2024,gostei,0.8,1.773
armando cosmo de morais,3,11/06/2024,Acho o aplicativo lento em alguns quesitos.,-0.5,3.029
Cleilson Oliveira,5,11/06/2024,top recomendo e muito,0.5,1.996
Nilzete Silva,5,11/06/2024,👍,0.5,1.751
Claudio cell Vilhena,5,11/06/2024,exatamente isso,0.0,13.445
Denis Mauro Reis,3,11/06/2024,Não tem como favoritar uma chave Pix. Tapton muito lento.,-0.7,3.267
Paulo cicero silva Silva,5,11/06/2024,estou muito contente com maquininha da ton e top,0.8,2.79
Gurgel Oliveira,5,11/06/2024,Excelente!!!,0.9,1.822
Cícera Sousa,1,11/06/2024,O ruim do aplicativo que eu to tentando apagar meu cpf que e a chave do pix e não ta apagando e ja esperei o tempo o tempo que vocês pede e nada vocês tem que ajeitar isso a pessoa consiga apagar as chaves do pix,-0.63,7.947
wescley moraes,5,11/06/2024,top top,-0.5,1.916
Angela Arruda,5,11/06/2024,muito bom,1.0,1.74
Luiz Carlos Farias dos Santos,5,11/06/2024,muito bom essa máquina,0.8,1.808
Elias Junior,2,11/06/2024,Esse aplicativo trava muito. Aperto em alguma coisa demora muito pra responder. E olha que meu celular é bom,-0.5,4.501
Edevino De Oliveira,5,11/06/2024,Bom.,0.5,1.807
Joceir analista,5,11/06/2024,top de mais...,0.0,9.292
Geovanilson Saraiva,5,11/06/2024,Muito bom,0.99,1.787
Naira Silva de Sousa,1,11/06/2024,"Não recomendo. Vive apresentando erro, estou tentando transferir um valor há 3 dias e não consigo 👎",-0.8,4.433
cleusa pizani,1,11/06/2024,Não. CONSIGO ENTRAR NA MINHA CONTA.bancaria Ton,0.4,3.186
Geane Santana,5,11/06/2024,Excelente,0.8,1.724
Eliza Albertassi,5,11/06/2024,super amei!,0.8,1.965
Rosana Figueiredo Matos,5,11/06/2024,otima,0.8,1.723
José Wilson,5,11/06/2024,Muito bomm,0.5,1.928
Deijanira Barros,5,11/06/2024,ótimo,0.8,1.675
Diogo Roberto,5,11/06/2024,bom ótimo,0.8,1.96
Ana Perez,5,11/06/2024,Não consigo alterar dados de endereço nem dados pessoais. Pede para atualizar biometria com foto mas não conclui.,-0.6,4.58
Maria da Paz Cansanção da Silva,3,10/06/2024,E difícil para nos atender. Já foi melhor.,-0.7,2.729
paulo henrique santos da silva,1,10/06/2024,O app está horrível ! Um século para abrir e trava toda hora,-0.8,3.316
Um usuário do Google,1,10/06/2024,"Boa noite esse aplicativo travou e não tem santo que resolva, já entrei no chat pelo watts e ele não conseguem destravar e meu dinheiro fica bloqueado.",-0.9,5.98
Ca Li,1,10/06/2024,"Não consigo abrir o aplicativo pra cadastrar minha máquina Ninguém da ton me ajuda,só robô fala comigo",-0.8,4.718
Rebecca Lasckosk,1,10/06/2024,Ele tem limitr ?,-0.6,2.191
RENAN OLIVEIRA,5,10/06/2024,bom,0.5,1.661
Leandro Freire,1,10/06/2024,"Não recomendo a ninguém! !! Máquina de cartão lenta, app então nem se fala, fica atualizando, atualizando e nada muito lento, pessoal de T I por favor, vamos melhorar! !! Meu dinheiro está preso no banco e não consigo resgatar aff. Gostaria de saber pq não atendem pelo telefone anunciado de SAC ? ?",-0.87,10.121
DOUG PHANNY,5,10/06/2024,Ola mas alguem estao sofrendo o mesmo problema que eu tento acessar a conta e nao esta abrindo o app foi feito a atualizao e mesmo assim nao abre,-0.81,5.893
Carlos Eduardo Dias de Araujo,2,10/06/2024,"App, bem mediando se comparado com a concorrência. Vou apontar algumas coisas bem simples. 1- login por impressão digital (não tem) 2- não achei opção pra favoritar uma chave pix 3- app bem pesado pra rodar. 4- erro de não ler Qr code",0.21,8.855
Franciele souza souza pinto,5,10/06/2024,uma experiência maravilhosa,0.9,2.32
Jessica Araujo,5,10/06/2024,não tenho ainda mais mim falarão que é boa,0.5,2.861
Cláudio Romeiro,5,10/06/2024,"O tap ton é show,mas demora um pouco pra chegar até a leitura do cartão,poderia tentar encurtar esse processo,pq na máquina é mais rápido,por isso na pressa de fazer a venda ainda escolho mais a máquina,pq minhas vendas é no drive thur e tenho que atender muitos carros que encostam no meu local de vendas bem rápido.Mas aínda estou bem satisfeito com o serviço apresentado.",0.6,12.071
jiu-jitsu Ilhabela,1,10/06/2024,Não estou conseguindo fazer saques nos caixas eletrônico. Semana passada ainda consegui retirar. Ontem foram várias tentativas em vários caixas eletrônico e não consegui sacar e hoje novamente.,-0.67,7.086
Marcio Nomizo,5,10/06/2024,espetacular!!,0.99,1.923
joao vieira santos Souza,5,10/06/2024,Que bom isso é legal mesmo,0.8,2.167
Leonardo Nogueira Santos,3,10/06/2024,🌟🌟🌟,0.5,2.472
Severina Andrade Vieira,5,10/06/2024,ótimo,0.9,1.68
Kimberlyn Vitoria,4,10/06/2024,"O aplicativo parece ser ótimo, mais não consigo entrar pelo fato de eu ter 17 anos... E esse app seria ótimo pra mim pq trabalho com vendas",0.5,5.392
Eduardo Diogo,5,10/06/2024,a melhor máquina do momento com taxa mais baixar do mercado,0.8,2.97
jeonepr Venâncio,5,10/06/2024,Se for bom eu continuo,0.4,2.114
Maria Vanessa,3,10/06/2024,Ñ cosegui manda o numero de telefone E muito rin orr😠😠,-0.9,3.68
Shirley Silva Dos Santos,3,10/06/2024,Olá boa noite não sei o motivo que vcs não conseguem coloca minhas vendas pra cair no mesmo dia sim e outra coisa até agora vcs não mim deram um cartão de crédito vendo todos os dias na conta de vcs e essa oportunidade vcs não deram ainda só uso a máquina de vcs cancelei todas pra mim usa a de vcs então gostaria de saber ser vcs pode ver essa minha reclamação desdes de já agradeço,-0.65,12.425
Marileia Souza,5,10/06/2024,Amei,0.8,1.779
Amerson Francisco,5,09/06/2024,Ótimo..!,0.8,1.998
Sheila Lucia,5,09/06/2024,muito bom.,1.0,1.975
jean carlos pires,5,09/06/2024,Gostaria de saber como faço pra mudar a minha conta pra receber minhas vendas pois o app não tem opção?,-0.5,4.641
Raimundo lopes Loureiro,5,09/06/2024,muito bom,0.99,1.796
Juliana G,2,09/06/2024,Faz dias q tento desbloquear meu apps e não consigo já recebi email da equipe da Ton para fazer alguns procedimentos no meu celular só q não deu certo,-0.5,5.446
Manoel Carvalho,1,09/06/2024,"Já é a minha segunda máquina que dá problema, e agora quando tento entrar na minha conta mostra que tá Inativa",-0.8,4.352
Rosa Mariano Gomes,3,09/06/2024,"Aplicativo não abre , fiz venda na máquina e não consigo abrir o aplicativo",-0.8,3.691
Wellington Ferreira Silva,5,09/06/2024,"até agora tudo correndo bem, acho que dará certo pra nós! boa parceria...",0.8,3.966
Ana Flavia Duarte,5,09/06/2024,Muito Bom,1.0,1.779
Diego Cadengue,1,09/06/2024,"Só estou dando essa nota por irresponsabilidade do time de cancelamento,é uma excelente empresa me atendeu em todas as necessidades,porém como minha conta era CPF tive que abrir MEI para começar aceitar vouches,e como não queria sair contratei a Stone que são a mesma empresa,só que houve uma divergência devido meu e-mail,a Stone não aceita o mesmo e-mail em contas diferentes e me aconselhou a cancelar a Ton e depois continuar o cadastro com a Stone,e já estou a 20 dias aguardando a retirada .",0.27,14.532
Paula Santos,5,09/06/2024,muito uma ajuda extra sempre é boa ###,0.8,2.599
Mateus Moura,5,09/06/2024,muito bom,0.9,1.546
Viviane Silveira,4,09/06/2024,"O aplicativo está lento demais. Demora até na simulação do valor, e para cair o dinheiro na conta, passa mais de 3 horas. Nos ajude, Ton!",-0.85,5.993
Dany Maia,5,09/06/2024,Gostei,0.8,1.837
Serismando Barros,5,09/06/2024,Top,0.0,6.62
joselita souza,4,09/06/2024,bom,0.5,1.689
Jaciele Santos,5,09/06/2024,top,0.0,7.955
Daiane Abreu Figueiredo,5,09/06/2024,muito bom 👍,0.8,2.023
Felipe Pires,5,09/06/2024,muito bom adorei e um bom envestimento,0.8,2.398
Luanna Sabino,4,09/06/2024,excelente 😁,0.8,1.91
Analia Costa,4,08/06/2024,Excepcional,0.8,2.002
VALERIA Barreto,5,08/06/2024,muito bom mesmo ajuda muito,0.95,2.215
Claudio Medeiros da silva Medeiros,5,08/06/2024,muito bom,0.99,1.463
Ana Paula Evangelista,5,08/06/2024,Minha primeira experiência 🙏vamos que vamos,0.0,2.826
Naay Santana,1,08/06/2024,Toda vez que tento entrar no aplicativo da conta inativa,-0.6,3.071
Paulo Cristiano Monteiro dos Santos,5,08/06/2024,Ótimo,0.8,1.753
Evangelino Lemes,5,08/06/2024,Sou Resenchegado aqui estou conhecendo agora mas estou gostado.,0.4,3.225
José Valdir Alves Cordeiro,1,08/06/2024,Ontem perdi muitas vendas não conectada foi orrivel,-0.79,3.223
Claudia Domingues,5,08/06/2024,"Depois da atualização o aplicativo não abre, está ruim, como vou usar os valores, movimentar a conta?",-0.7,4.489
Tamara Mattiazzo,5,08/06/2024,"super indico, fácil de utilizar app, taxas justas.",0.87,2.978
Rodrigo Lima,5,08/06/2024,Bom,0.8,1.7
Lucas Monteiro,5,08/06/2024,ok,0.5,1.591
P. Soares,5,07/06/2024,ainda vou testar,0.0,1.993
Um usuário do Google,1,07/06/2024,"Nota 0,0,0,0 infinitamente 0, não indicaria jamais essa empresa pra alguém,como a primeira impressão é a que fica é isso que tenho certeza a não ser que vocês provem o contrário. Bom já tenho esse aplicativo já faz muito tempo, não lembro quanto exatamente,mas não usava,nem uso porque não funciona. No mês de maio resolvi comprar a máquina Ton3,porém chegou dia 29 de maio na parte da tarde,pouco tempo antes de fechar a loja. Resolvi configurar a máquininha e usar pra testar sinal e tudo mais.",-0.8,16.18
Vera lucya Agueiro,5,07/06/2024,é uma ótima opção de renda🤩,0.8,2.896
Dayany Crystina P.,1,07/06/2024,"Demora pra gerar Link de pagamento, perdi 4 vendas por isso.",-0.7,3.652
Elcídio Luiz Ponzoni,2,07/06/2024,"Desde o dia 20/05 o APP está com problemas de transferência de nenhuma forma é possível, PIX, email, Ted, já fiz contato umas 6 vezes e não conseguem resolver, enquanto isso o dinheiro fica preso. Lamentável não melhorarem o suporte ao cliente!!!!!",-0.83,8.169
Ronald Moraes,5,07/06/2024,ótima conta top e fácil de manusear o aplicativo,0.98,2.855
Sandro Aparecido Camargo,5,07/06/2024,Peguei uma Máquina estou gostando,0.8,2.834
Adriano Portilho,5,07/06/2024,muito bom,1.0,1.791
mecajonas mecajonas,3,07/06/2024,Boa até precisar de atualização. Depois melhor jogar fora.,-0.73,3.286
Rayres Dos santos lameira,5,07/06/2024,venha vc e sua família também,0.5,2.338
Eder Silva,1,07/06/2024,"poderia ter opção pix Hoje tô pensando em parar com a Ton Vendi 170 em 2x me cobraram 8,9% acho um absurdo nem agiota cobra isso infelizmente",-0.79,7.322
Alexsandro da Silva santos,5,07/06/2024,Legal,0.2,1.643
Angel Racing Motocross Wear,5,07/06/2024,muita praticidade...,0.8,2.213
Jedilsom Pantoja,5,07/06/2024,Nao consigo finalizar meu cadastro o aplicativo apresenta erro. Solicito ajuda para concluir o processo.,-0.8,4.398
Fatima Miranda,3,07/06/2024,E bom mais demora muito pra abrir ainda mais se tiver dinheiro na comta,-0.7,3.481
Grafica Exito,5,07/06/2024,bom,0.8,1.758
MATEUS DA SILVA OLIVEIRA (M4T37S),5,07/06/2024,Muito bom,1.0,1.832
Vanessa Campos Figueiredo,1,07/06/2024,Não tou conseguindo abrir o aplicativo pra fazer um pagamento Não sei que fazer,-0.8,3.413
Gabriel Brito da Silva Lellis,1,07/06/2024,"Cancelaram minha máquina, de forma arbitrária e unilateralmente, onde entrei em contato e o atendente do chat mentiu descaradamente sobre a compra que fiz da máquina, alegando que a máquina era emprestada e que após 2 anos e meio de uso a empresa decidiu cancelar minha máquina. Mas vivem pedindo pra eu cadastrar chaves Pix pra receber dinheiro na conta deles.",-0.82,11.185
Miguel Alexandre,5,07/06/2024,Muito bom esse APP,1.0,1.967
Geraldo Martins,5,07/06/2024,maravilhoso,0.9,1.988
Emanuel Macêdo Moraes,4,07/06/2024,Melhorou bastante 🤝,0.9,2.197
Willian Fátima,5,07/06/2024,muito fácil de usar super tranquilo e funciona de verdade antes de comprar não tinha muita fé não.mas depois que comprei valeu muito apena obrigado pela atenção de vcs abraços.,0.85,5.907
gercina1 marcia,1,07/06/2024,Ate hoje nao tive experiencia pois meu dinheiro esta retido e nao sei como resceber mimguem que micro tem condiçoes de vender e so resceber com 30 dias e tem mais todas minhas vendas passadas na maquina tom nunca rescebi Paguei pela maquina e ate hoje nao rescebi nada do meu dinheiro,-0.87,9.301
Cristiana Januário,1,07/06/2024,"A Ton simplesmente encerra o contrato e inativa o funcionamento da maquininha de cartão sem aviso prévio, estou sendo prejudicada, pois tenho loja no centro da cidade e não tenho outra máquina. Em conversa com o atendente, fui informada que a Ton optou em cancelar o contrato e não é possível retornar com a parceria.",-0.83,10.37
Francisco Serra,5,07/06/2024,Muito fácil indicar as maquininhas da Ton com as menores taxas do mercado.,0.8,3.652
Lidia Ribeiro,5,06/06/2024,muito fácil de mexer ótimo app,0.8,2.599
Neto Barros,5,06/06/2024,a melhor Marquinho,0.8,2.025
Roberto Talma,1,06/06/2024,Quando vo acessar o aplicativo está dando que a minha conta está inativa,-0.5,3.336
PAULO RONALDO DREYER ALVAREZ,5,06/06/2024,Atendimento incrível,0.8,1.859
Valdivino Rodrigues,1,06/06/2024,Pessimo,-1.0,1.985
Roger moraes Moraes,5,06/06/2024,ótima,0.8,1.736
Maria Alves,5,06/06/2024,excelente 👏🏻,0.8,2.25
Lenildo Nunes,3,06/06/2024,"Alguém pode me explicar o que está acontecendo com a ton? Entrei no meu aplicativo ontem e estava funcionando normalmente, quando foi hoje está pedindo para colocar meu e-mail e senha, eu coloquei mais continua com erro, eu preciso urgentemente ativar minha máquina, alguém pode me explicar o que aconteceu?.",-0.64,9.475
Venicius Santos,5,06/06/2024,ótimo,0.9,1.69
Isac Gomes,5,06/06/2024,muito boa e seg.,0.9,2.121
Maria Clara Santos de Sousa,3,06/06/2024,ganharia as cinco estrelas mas o problema é que quando passa o cartão na maquininha o dinheiro não cai na hora custa bastante para cair se passar de manhã o dinheiro vai cair de tardezinha não gostei por conta disso tem a opção de no outro dia e no mesmo dia útil para cair na conta eu apertei no mesmo dia mas custa muito para cair,0.22,10.78
Maria Aparecida Ferreira De Santana,5,06/06/2024,Por enquanto tufo ok,-0.4,2.197
Camila Rodrigues,5,06/06/2024,Ótimo,0.99,1.719
Francisco Feitosa,4,06/06/2024,Ele pode ser pra menores de 15??,-0.5,2.806
André Cardoso,3,06/06/2024,"o aplicativo demora uma pouco para abrir , e o dinheiro para cair no mesmo dia , não cai na hora e se passar das 21 horas, cai só no dia seguinte . se vc é Uber os passageiros tem que ficar esperando.",-0.83,7.511
Bela Serena,5,06/06/2024,Bom prá ganhar uma graninha extra,0.5,2.462
Alex Vieira,5,06/06/2024,Muito bom indico,0.99,1.989
Flavio Aparecido,5,06/06/2024,"Ficou ótimo agora com a opção de envio por pix, porém deixou a desejar nas taxas! Tenho a infinitepay como opção alternativa e as taxas são melhores inclusive pelo celular sem uso da maquininha.",0.47,7.139
Paulo Neto,5,06/06/2024,ótimo,0.9,1.668
francisco A L L,1,06/06/2024,"Não gostei aplicativo muito fraco no pix travou minha conta realizou a transação mais o destinatário não recebeu o valor Pois só consigo fazer vendas e não consigo movimentar nem visualizar os valores que estão bloqueados, as maquininhas são ótimas mais a assistência ao cliente deixa a desejar",-0.77,9.27
Iva Matos,5,06/06/2024,experiência maravilhosa parabéns a equipe ton,0.99,3.078
Aldicleia araujo,1,06/06/2024,"Aplicativo lento, pra cair o dinheiro da venda outra demorar, mesmo no plano p cair no mesmo dia As taxas são um pouco mas baixas que a pagseguro, mas a pagseguro da de 10 a zero tanto no pagamento quanto no Aplicativo !!! Me arrependi de comprar essas maquina era p ser dadas, já que o tempo todo ganham dinheiro de todas as vendas inclusive pix uma roubalheira !!!!",-0.82,11.857
DANILO RIBEIRO,5,06/06/2024,boa,0.5,1.545
Thalles Mosquitinho,5,05/06/2024,A melhor maquininha que eu já tive,0.9,2.64
Givanilson Silva,5,05/06/2024,Ótimo,0.8,1.817
Pepe Santana,5,05/06/2024,é ótima,0.8,1.921
marcelly bortolete,3,05/06/2024,Lento e confuso,-0.8,2.126
David Christian,1,05/06/2024,Aplicativo lento vou migrar para outra empresa,-0.8,2.76
Eleidiane Araujo,2,05/06/2024,Aplicativo lento,-0.8,1.66
Kelly Santana,3,05/06/2024,eu só não gostei da porcentagem de descontos,-0.6,3.108
ANJO FF,5,05/06/2024,Ótima,0.8,1.736
Jakison Bitencourt,5,05/06/2024,top,0.0,4.844
Natali Gonçalves,3,05/06/2024,Tem horas q não abre o aplicativo trava e nada de abrir,-0.8,3.012
Silene Fatima,2,05/06/2024,Bom atendimento,0.5,1.973
Ricardo Barbosa,5,05/06/2024,eu estou gostando muito da Ton muito obrigado pela parceria,0.8,3.068
William da silva neves,5,05/06/2024,muito bom,1.0,1.792
Aldair Rodrigues,1,05/06/2024,"O app vive dando erro, não dá para fazer transferência nem mexer em outra função, muito ruim.",-0.9,4.003
Carol Germano,5,05/06/2024,indico,0.0,8.873
Júnior Souza,5,05/06/2024,"Aplicativo tooop, atendimento luxo, juros o melhor o mais baixo que encontrei, vale apena, só uma pequena observação poderia cair o dinheiro imediatamente ou dentro de curto tempo, veja bem é só uma pequena feedback porém é muito toop.",0.95,8.233
Andres,1,05/06/2024,"Toda HR que vou vender ele pede para desativar o modo desenvolvedor do celular, isso causa muito encômodo.",-0.6,4.715
cirimbala,1,05/06/2024,Não pedi conta nenhuma. Não pedi nada.,0.0,2.855
Lava-jato ms,5,05/06/2024,testando é aprovado,0.8,2.186
Luzia Joana,5,05/06/2024,ótimo,0.9,1.674
Ailton Silva,1,04/06/2024,Aplicativo passa um ano pra abrir,-0.81,2.677
Mariluza Santo,5,04/06/2024,muito b,0.5,1.769
Kayo Emerson,2,04/06/2024,"Maquininha boa, aplicativo TERRÍVEL! OTIMIZAÇÃO passa longe. No sistema IOS é a mesma coisa.",-0.8,4.806
Marcelo Teófilo,5,04/06/2024,ótimo,0.9,1.709
Arlindo Fernandes,5,04/06/2024,"Tô gostando muito, para mim este aplicativo me dá a satisfação de usar tranquilo, é muito fácil de achar o que Eu preciso. As opções são mais fácil de achar as necessidades a qual preciso no momento adequado. Até mesmo para comprar a máquininha da Ton foi mais fácil do que de outros aplicativos. Continue sempre prá melhor.",0.89,9.725
Will Ciclista,5,04/06/2024,"Boa noite Aplicativo show, vcs tem q ver as configurações do celulares de vcs, ver se tá tudo atualizado, pois o meu funciona perfeitamente, e sobre a propaganda é um Banner só q aparece relacionado ao próprio produto é só fechar e não aparece mais. Meu único problema é que o cartão de débito ainda não tá disponível pra mim e tô precisando, em outras operadoras o cartão de débito é disponibilizado na hora. Fora isso estão de parabéns 👏👏👏👏👏🥳.",0.62,14.784
vitor santos martins,1,04/06/2024,Precisa de android 10 pra usar o NFC Favor parar de mandar propaganda no meu numero,-0.61,3.806
Andrea Silva,4,04/06/2024,Muito bom!!! APLICATIVO MUITO FÁCIL DE USAR. ÓTIMA FERRAMENTA DE TRABALHO!!!,1.0,4.928
Janus J,5,04/06/2024,ótimo,0.8,1.73
Luciano Leo,5,04/06/2024,muito bom indico,0.98,1.988
Maiane Dias,5,04/06/2024,ótimo,0.9,1.75
Rafael Melo,5,04/06/2024,por enquanto tá atendendo as necessidades,0.5,2.392
danielle fernandes,3,04/06/2024,"Estou tendo problemas para acessa o app pelo celular. Está dando erro e pedindo para acessar por outra rede Wi-Fi ou rede móvel, mas mesmo mudando o erro persiste.",-0.6,5.918
Aline graziela De oliveira netto,5,04/06/2024,muito boa,0.8,1.825
Cleiton Santos,5,04/06/2024,Top,0.0,5.322
Nilcy Raelly Diniz Santos,5,04/06/2024,muito bommmm,0.99,1.972
Everton Silva Lima,2,04/06/2024,"Atendimento péssimo, na verdade nem existe atendimento. Estou com um problema e uma dúvida, e não consigo falar com ninguém. O número de telefone não funciona, e só achei ele na Internet, nem sei se é deles mesmo, porque nos canais da ton não informa. O chat ou WhatsApp é só um menu digital, não tem a opção que eu quero e fica repetindo as mesmas opções. Infelizmente é a melhor taxa, senão já tinha trocado, só por isso não leva 1 estrela.",-0.98,14.344
Odicleia Botelho,5,04/06/2024,ainda não ganhei nada.kkk,-0.5,2.515
Rosineide Silva,4,04/06/2024,Não gostei faço o cadastro manda u email que deu tudo certo aí quando avo até o aplicativo me falam que não foi dessa vez .,-0.79,5.182
Joana Peres Arns,5,04/06/2024,Ótima operadora Sempre estão de plantão para me auxiliar,0.8,3.041
Jonas silva de oliveira,3,04/06/2024,Só espero que tenham resolvido o pagamento pix porque agente envia o pix tem notificação de saída tem até comprovante mais não sai dinheiro o dinheiro da conta realmente,-0.63,5.903
Anailu Gomes,5,04/06/2024,ótima,0.8,1.731
Marcelo Rodrigo,5,04/06/2024,muito bom,0.8,1.788
Andressa Nere,5,04/06/2024,bom,0.5,1.717
Randerson Albuqueque,2,04/06/2024,"Todas as transferências via Pix, não estão chegando na conta no dia de hoje!!!",-0.7,3.817
Fabio Juliano,5,04/06/2024,estou gostando fácil e prático,0.8,2.334
valdinei zulato,5,04/06/2024,a máquina ton é top,0.8,2.104
Ana Kelly De Jesus Souza,1,04/06/2024,"Maquininha tem a bateria mais viciada doq celular antigo,péssimo me arrependo amargamente de ter escolhido a ton",-0.99,5.096
Carlos wagner Dias cadetes,5,04/06/2024,excelente,0.9,1.698
Miguel Dantas,5,04/06/2024,otimo,1.0,1.7
wedyo pereira,5,04/06/2024,muito bom,1.0,1.745
Angélica Rodrigues,1,04/06/2024,"Muito lento, ruim de fazer o cadastro, até agora não consegui abrir a conta, uma coisa tão simples",-0.82,4.416
Any Costa,5,04/06/2024,Ótimo,0.8,1.793
Ewerton Da silva,5,04/06/2024,muito bom,1.0,1.75
David Sousa,1,04/06/2024,Não consigo mas.acessar minha conta pq isso,-0.6,2.82
Adriano Santos Silva,5,04/06/2024,Muito prático e fácil de usar.,0.8,2.465
Wenery Soares Pereira,2,04/06/2024,cidadania internacional plataforma tem objetivo de levar e trazer cidadão ao mundo todo,0.0,3.539
Gilberto Moreira,1,04/06/2024,"Péssimo,desde que comprei a maquininha estou tentando instalar o app e não funciona, já entrei em contato várias vezes e o atendimento de baixa qualidade, ninguém resolve nada, a máquina chegou hoje e o app ainda tá travado sem abrir... 40 dias se passou e nada de solução, não aprovaram minha conta, não me entregaram o serviço e ainda não querem me estornar pelo que paguei, uma falta de respeito.",-0.79,12.703
Anderson Luis,5,04/06/2024,bom,0.5,1.685
Ester Alves,5,04/06/2024,ótimo,0.8,1.736
Bruno Balbino,2,04/06/2024,"Travando com frequência!!! Vou trocar por outra marca, pois o risco de passar aperto aqui na ton é muito grande. Hoje tentei entrar no app várias vezes, trava na tela inicial, impossível acessar.",-0.9,7.093
Matheus Viegas,1,04/06/2024,App horrível,-0.99,1.919
Dhully Aleixo,1,04/06/2024,Péssimo fiz uma venda e o dinheiro não caiu,-0.9,3.154
Hugo Hackme,1,03/06/2024,Não tô conseguindo acessar a dias,-0.8,2.584
joel gomes,5,03/06/2024,beleza,0.0,1.761
Anderson ferreira costa araujo,1,03/06/2024,"Estou tentando filtrar uma data, mas sempre que vou tentar selecionar o dia, a barra de seleção de datas minimiza e fico sem poder efetuar o filtro... corrijam esse bug !",-0.79,6.573
Jaiza Silva,5,03/06/2024,Minha experiência e ótima.,0.9,2.425
Paloma Castelo,1,03/06/2024,"Não consigo resolver entrega de bobinas que não está sendo entregue, máquina caro e quando, juros caro, me arrependi por falta de resolução não ter a quem recorrer essas situações, não tem telefone para falar e resolver, mas na hora da venda vc consegue falar até com presidente Affff robô não resolve e ficamos que nem bocos",-0.71,10.243
Jane Salgueiro,1,03/06/2024,"Nossa , ta dificil de usar esse app , pedi pra atualizar , tento atualizar , naoatualiza nem consigo usar o app sem atualizar .",-0.8,5.25
Aurea Gomes,5,03/06/2024,Não consigo entrar no app preciso de ajuda,-0.8,2.832
